event_id_cnty,event_date,year,time_precision,disorder_type,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,civilian_targeting,iso,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,tags,timestamp
ECU2380,"24 June 2022",2022,1,Demonstrations,Protests,"Peaceful protest","Protesters (Ecuador)","CONAIE: Confederation of Indigenous Nationalities of Ecuador; Indigenous Group (Ecuador)",6,,,0,60,,218,"South America",Ecuador,Imbabura,Otavalo,,"Gonzalez Suarez",0.1788,-78.2022,1,"El Comercio (Ecuador)",National,"On 24 June 2022, in Gonzalez Suarez (Imbabura), Indigenous citizens supporters of the Confederation of Indigenous Nationalities of Ecuador (CONAIE) blocked the Otavalo - Cajas highway as a demonstration to demand the government to set fixed fuel prices, to give fair prices to farm produces and to stop labor insecurity. This follows a set of national demonstrations summoned by CONAIE, that had been carried out for twelve consecutive days.",0,"crowd size=no report",1656371437
ECU2376,"24 June 2022",2022,1,Demonstrations,Protests,"Peaceful protest","Protesters (Ecuador)","CONAIE: Confederation of Indigenous Nationalities of Ecuador; Indigenous Group (Ecuador)",6,,,0,60,,218,"South America",Ecuador,Cotopaxi,Latacunga,,Romerillos,-0.6286,-78.6096,2,"El Comercio (Ecuador)",National,"On 24 June 2022, near Romerillos (Cotopaxi), indigenous citizens supporters of the Confederation of Indigenous Nationalities of Ecuador (CONAIE) blocked the Latacunga - Quito highway near the entrance to Cotopaxi National Park as a demonstration to demand the government to set fixed fuel prices, to give fair prices to farm produces and to stop labor insecurity. This follows a set of national demonstrations summoned by CONAIE, that had been carried out for twelve consecutive days.",0,"crowd size=no report",1656371437
ECU2377,"24 June 2022",2022,1,Demonstrations,Protests,"Peaceful protest","Protesters (Ecuador)","CONAIE: Confederation of Indigenous Nationalities of Ecuador; Indigenous Group (Ecuador)",6,,,0,60,,218,"South America",Ecuador,"El Oro","El Guabo",,"El Guabo",-3.2416,-79.8318,1,"El Comercio (Ecuador)",National,"On 24 June 2022, in El Guabo (El Oro), indigenous citizens supporters of the Confederation of Indigenous Nationalities of Ecuador (CONAIE) blocked the Riobamba - Guaranda highway as a demonstration to demand the government to set fixed fuel prices, to give fair prices to farm produces and to stop labor insecurity. This follows a set of national demonstrations summoned by CONAIE, that had been carried out for twelve consecutive days.",0,"crowd size=no report",1656371437
ECU2462,"24 June 2022",2022,1,Demonstrations,Protests,"Peaceful protest","Protesters (Ecuador)",,6,,,0,60,,218,"South America",Ecuador,Pichincha,Quito,,Quito,-0.2299,-78.525,1,"El Comercio (Ecuador)",National,"On 24 June 2022, in Quito - Eugenio Espejo (Pichincha), for the fourth consecutive day, residents staged a demonstration in Shyris Tribune to reject the current nation-wide demonstrations carried out by indigenous citizens supporters of the Confederation of Indigenous Nationalities of Ecuador (CONAIE). They demanded the CONAIE to stop violent acts, to let them work again and to implement a dialogue with the government.",0,"crowd size=no report",1656371437
ECU2463,"24 June 2022",2022,1,Demonstrations,Protests,"Peaceful protest","Protesters (Ecuador)",,6,,,0,60,,218,"South America",Ecuador,Pichincha,Quito,,Quito,-0.2299,-78.525,1,"El Comercio (Ecuador)",National,"On 24 June 2022, in Quito - La Delicia (Pichincha), residents of San Antonio de Pichincha staged a demonstration to demand justice of the man that had been killed the day before in the clash with military officers that were transporting a food convoy.",0,"crowd size=no report",1656371437
ECU2426,"24 June 2022",2022,1,Demonstrations,Protests,"Peaceful protest","Protesters (Ecuador)","CONAIE: Confederation of Indigenous Nationalities of Ecuador; Indigenous Group (Ecuador)",6,,,0,60,,218,"South America",Ecuador,Tungurahua,Ambato,,Ambato,-1.2491,-78.6168,2,"El Comercio (Ecuador)",National,"On 24 June 2022, near Ambato (Tungurahua), indigenous citizens supporters of the Confederation of Indigenous Nationalities of Ecuador (CONAIE) blocked the Ambato - Pelileo highway as a demonstration to demand the government to set fixed fuel prices, to give fair prices to farm produces and to stop labor insecurity. This follows a set of national demonstrations summoned by CONAIE, that had been carried out for twelve consecutive days.",0,"crowd size=no report",1656371437
ECU2421,"24 June 2022",2022,1,Demonstrations,Protests,"Peaceful protest","Protesters (Ecuador)","CONAIE: Confederation of Indigenous Nationalities of Ecuador; Indigenous Group (Ecuador)",6,,,0,60,,218,"South America",Ecuador,Pichincha,Quito,,Quito,-0.2299,-78.525,2,"El Comercio (Ecuador)",National,"On 24 June 2022, near Quito - La Delicia (Pichincha), indigenous citizens supporters of the Confederation of Indigenous Nationalities of Ecuador (CONAIE) blocked the Calacali - Nanegalito highway in the 59KM as a demonstration to demand the government to set fixed fuel prices, to give fair prices to farm produces and to stop labor insecurity. This follows a set of national demonstrations summoned by CONAIE, that had been carried out for twelve consecutive days.",0,"crowd size=no report",1656371437
ECU2387,"24 June 2022",2022,1,Demonstrations,Protests,"Peaceful protest","Protesters (Ecuador)","CONAIE: Confederation of Indigenous Nationalities of Ecuador; Indigenous Group (Ecuador)",6,,,0,60,,218,"South America",Ecuador,Napo,Archidona,,Mondayacu,-0.8308,-77.7736,1,"El Comercio (Ecuador)",National,"On 24 June 2022, in Mondayacu (Napo), indigenous citizens supporters of the Confederation of Indigenous Nationalities of Ecuador (CONAIE) blocked the Tena - Archidona highway as a demonstration to demand the government to set fixed fuel prices, to give fair prices to farm produces and to stop labor insecurity. This follows a set of national demonstrations summoned by CONAIE, that had been carried out for twelve consecutive days.",0,"crowd size=no report",1656371437
ECU2389,"24 June 2022",2022,1,Demonstrations,Protests,"Peaceful protest","Protesters (Ecuador)","CONAIE: Confederation of Indigenous Nationalities of Ecuador; Indigenous Group (Ecuador)",6,,,0,60,,218,"South America",Ecuador,Napo,Archidona,,Narupa,-0.7312,-77.7847,1,"El Comercio (Ecuador)",National,"On 24 June 2022, in Narupa (Napo), indigenous citizens supporters of the Confederation of Indigenous Nationalities of Ecuador (CONAIE) blocked the Coca - Tena and Narupa - Loreto highways in Nocanqui sector as a demonstration to demand the government to set fixed fuel prices, to give fair prices to farm produces and to stop labor insecurity. This follows a set of national demonstrations summoned by CONAIE, that had been carried out for twelve consecutive days.",0,"crowd size=no report",1656371437
ECU2420,"24 June 2022",2022,1,Demonstrations,Protests,"Peaceful protest","Protesters (Ecuador)","CONAIE: Confederation of Indigenous Nationalities of Ecuador; Indigenous Group (Ecuador)",6,,,0,60,,218,"South America",Ecuador,Pichincha,Quito,,Quito,-0.2299,-78.525,2,"El Comercio (Ecuador)",National,"On 24 June 2022, near Quito - Eugenio Espejo (Pichincha), indigenous citizens supporters of the Confederation of Indigenous Nationalities of Ecuador (CONAIE) blocked the Guayllabamba - Cusubamba and Guayllabamba - Calderon highways as a demonstration to demand the government to set fixed fuel prices, to give fair prices to farm produces and to stop labor insecurity. This follows a set of national demonstrations summoned by CONAIE, that had been carried out for twelve consecutive days.",0,"crowd size=no report",1656371437
ECU2400,"24 June 2022",2022,1,Demonstrations,Protests,"Peaceful protest","Protesters (Ecuador)","CONAIE: Confederation of Indigenous Nationalities of Ecuador; Indigenous Group (Ecuador)",6,,,0,60,,218,"South America",Ecuador,Orellana,Orellana,,"Puerto Francisco de Orellana",-0.4665,-76.9872,2,"El Comercio (Ecuador)",National,"On 24 June 2022, near Puerto Francisco de Orellana (Orellana), indigenous citizens supporters of the Confederation of Indigenous Nationalities of Ecuador (CONAIE) blocked the Coca - Lago Agrio in 14KM and Coca - Dayuma highways, the last one near Coca river bridge in 40KM, as a demonstration to demand the government to set fixed fuel prices, to give fair prices to farm produces and to stop labor insecurity. This follows a set of national demonstrations summoned by CONAIE, that had been carried out for twelve consecutive days.",0,"crowd size=no report",1656371437
ECU2379,"24 June 2022",2022,1,Demonstrations,Protests,"Peaceful protest","Protesters (Ecuador)","CONAIE: Confederation of Indigenous Nationalities of Ecuador; Indigenous Group (Ecuador)",6,,,0,60,,218,"South America",Ecuador,Imbabura,"Antonio Ante",,Atuntaqui,0.3314,-78.2183,2,"El Comercio (Ecuador)",National,"On 24 June 2022, near Atuntaqui (Imbabura), indigenous citizens supporters of the Confederation of Indigenous Nationalities of Ecuador (CONAIE) blocked the highway to Otavalo as a demonstration to demand the government to set fixed fuel prices, to give fair prices to farm produces and to stop labor insecurity. This follows a set of national demonstrations summoned by CONAIE, that had been carried out for twelve consecutive days.",0,"crowd size=no report",1656371437
ECU2383,"24 June 2022",2022,1,Demonstrations,Protests,"Peaceful protest","Protesters (Ecuador)","CONAIE: Confederation of Indigenous Nationalities of Ecuador; Indigenous Group (Ecuador)",6,,,0,60,,218,"South America",Ecuador,Imbabura,Ibarra,,"San Miguel de Ibarra",0.3517,-78.1223,2,"El Comercio (Ecuador)",National,"On 24 June 2022, near San Miguel de Ibarra (Imbabura), indigenous citizens supporters of the Confederation of Indigenous Nationalities of Ecuador (CONAIE) blocked the highway to Atuntaqui as a demonstration to demand the government to set fixed fuel prices, to give fair prices to farm produces and to stop labor insecurity. This follows a set of national demonstrations summoned by CONAIE, that had been carried out for twelve consecutive days.",0,"crowd size=no report",1656371437
ECU2397,"24 June 2022",2022,1,Demonstrations,Protests,"Peaceful protest","Protesters (Ecuador)","CONAIE: Confederation of Indigenous Nationalities of Ecuador; Indigenous Group (Ecuador)",6,,,0,60,,218,"South America",Ecuador,Napo,Tena,,"Puerto Napo",-1.0429,-77.7938,2,"El Comercio (Ecuador)",National,"On 24 June 2022, near Puerto Napo (Napo), indigenous citizens supporters of the Confederation of Indigenous Nationalities of Ecuador (CONAIE) blocked the highway to Puyo in the 10KM and 23KM as a demonstration to demand the government to set fixed fuel prices, to give fair prices to farm produces and to stop labor insecurity. This follows a set of national demonstrations summoned by CONAIE, that had been carried out for twelve consecutive days.",0,"crowd size=no report",1656371437
ECU2427,"24 June 2022",2022,1,Demonstrations,Protests,"Peaceful protest","Protesters (Ecuador)","CONAIE: Confederation of Indigenous Nationalities of Ecuador; Indigenous Group (Ecuador)",6,,,0,60,,218,"South America",Ecuador,Tungurahua,"San Pedro de Pelileo",,Pelileo,-1.3302,-78.5454,1,"El Comercio (Ecuador)",National,"On 24 June 2022, in Pelileo (Tungurahua), indigenous citizens supporters of the Confederation of Indigenous Nationalities of Ecuador (CONAIE) blocked Pelileo - Banos highway in Guadalupe sector as a demonstration to demand the government to set fixed fuel prices, to give fair prices to farm produces and to stop labor insecurity. This follows a set of national demonstrations summoned by CONAIE, that had been carried out for twelve consecutive days.",0,"crowd size=no report",1656371437
ECU2422,"24 June 2022",2022,1,Demonstrations,Protests,"Peaceful protest","Protesters (Ecuador)","CONAIE: Confederation of Indigenous Nationalities of Ecuador; Indigenous Group (Ecuador)",6,,,0,60,,218,"South America",Ecuador,Pichincha,"San Miguel de los Bancos",,"San Miguel de los Bancos",0.0231,-78.8944,2,"El Comercio (Ecuador)",National,"On 24 June 2022, near San Miguel de Los Bancos (Pichincha), indigenous citizens supporters of the Confederation of Indigenous Nationalities of Ecuador (CONAIE) blocked the highway to Puerto Quito in the 115KM as a demonstration to demand the government to set fixed fuel prices, to give fair prices to farm produces and to stop labor insecurity. This follows a set of national demonstrations summoned by CONAIE, that had been carried out for twelve consecutive days.",0,"crowd size=no report",1656371437
ECU2399,"24 June 2022",2022,1,Demonstrations,Protests,"Peaceful protest","Protesters (Ecuador)","CONAIE: Confederation of Indigenous Nationalities of Ecuador; Indigenous Group (Ecuador)",6,,,0,60,,218,"South America",Ecuador,Orellana,Loreto,,Loreto,-0.6846,-77.3086,1,"El Comercio (Ecuador)",National,"On 24 June 2022, in Loreto (Orellana), indigenous citizens supporters of the Confederation of Indigenous Nationalities of Ecuador (CONAIE) blocked Narupa bifurcation - Loreto highway as a demonstration to demand the government to set fixed fuel prices, to give fair prices to farm produces and to stop labor insecurity. This follows a set of national demonstrations summoned by CONAIE, that had been carried out for twelve consecutive days.",0,"crowd size=no report",1656371437
ECU2417,"24 June 2022",2022,1,Demonstrations,Protests,"Peaceful protest","Protesters (Ecuador)","CONAIE: Confederation of Indigenous Nationalities of Ecuador; Indigenous Group (Ecuador)",6,,,0,60,,218,"South America",Ecuador,Pichincha,Mejia,,Aloag,-0.4679,-78.5845,2,"El Comercio (Ecuador)",National,"On 24 June 2022, near Aloag (Pichincha), indigenous citizens supporters of the Confederation of Indigenous Nationalities of Ecuador (CONAIE) blocked KM72 of the highway to Santo Domingo as a demonstration to demand the government to set fixed fuel prices, to give fair prices to farm produces and to stop labor insecurity. This follows a set of national demonstrations summoned by CONAIE, that had been carried out for twelve consecutive days.",0,"crowd size=no report",1656371437
